"Data Source","World Development Indicators",

"Last Updated Date","2017-08-02",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016",
"Macao SAR, China","MAC","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Martin (French part)","MAF","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","407.6","1068.9","891.3","864.1","881.3","468.5","728.1","1348.1","880.9","942","1142.6","1120.8","686.4","1051.9","887.8","1187.3","581.9","999.3","928","1019.5","485.2","1146.8","760","837.5","1108.5","1509.7","853.7","1495.4","1342.9","1120","1575.9","587.7","560.4","1584.9","446.5","1687.2","833.9","1122.7","743.5","366.8","894.6","1068.7","1433","1512.1","784","1652.1","516.3","1002.8","1919.4","1547.5","1614.4","1016.6","1828.3","1454.3","","",
"Monaco","MCO","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2928.2","3832.4","2181.6","2989.5","2288.5","3432.6","2748.9","2443.9","2032.8","2487.1","2502.8","1861.7","2832","2793.4","2550.2","1018.4","3216.7","2372.7","2734","2865.9","1358.9","2851.8","3162.3","","",
"Madagascar","MDG","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","1784.8","1761.6","1758.2","1806.4","1744.9","1585.5","1652.7","1686.2","1770.3","1857.8","1792.4","1797.6","1741.8","1809.5","1759","1847.4","1695.8","1621.2","1687.5","1681.8","1621.7","1593.7","1729.7","1742.6","1749.3","1782.2","1884.6","1823.3","1955.7","1945.3","1927.7","1934.4","1924.7","1926.6","1968.3","2008.2","2001.1","1875.7","1962.7","1891.2","2021.1","1967.8","2202.2","2353.7","2514.9","2565.7","2620.5","2811.6","3183.6","3271.7","3341.4","3399.6","3505.2","3682.1","","",
"Maldives","MDV","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","888.3","875","897.3","912.5","923.9","916.1","905.8","852.9","783","892.2","760.9","781.3","952.8","986.8","889.9","829.5","798.1","823.5","800","850","766.9","740.3","714.3","1000","1000","1000","1250","1000","1375","1000","1000","1000","1000","999.9","1000","1000","1222.8","1233.7","1359.6","1485.5","1635.1","1669.1","1504.1","1970.1","1764.7","1928.6","1962.5","2081.7","2151.3","2261.2","2381.4","2493.3","2526.7","2405.1","","",
"Middle East & North Africa","MEA","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","813.16264136391","1105.40565777676","1036.86613733561","991.52135496946","1030.65975751306","921.208003640146","1009.51834931638","1162.48984463833","1078.01791931765","1018.53509080369","1101.75189772772","1228.17348274878","988.463662214311","1110.80496776615","1148.10770022734","1240.85277806938","1041.78717551334","1186.91744035628","1143.23041594735","1240.00569180549","1141.68513210297","1276.2913206667","1157.38240669457","1213.17555506803","1348.180614698","1496.4414806553","1385.39953833221","1644.74760940174","1392.07919499737","1565.93084485682","1727.0774573469","1625.27336078254","1667.49022294459","1964.10028254848","1826.46547347628","2010.45988074416","1891.22859887408","1974.59730004986","1932.70284172207","1816.7318861049","2089.87272116972","2324.2955282769","2406.01321446873","2346.94692983107","2192.09002376904","2539.47118947946","2248.45215597609","2222.49997110555","2572.20032226801","2311.33175864017","2282.97807029185","2262.5938521357","2438.2192175594","2299.23437293961","","",
"Mexico","MEX","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","1104.9","1124.5","1130.1","1302","1335.6","1290","1371.4","1430.4","1492.7","1540.8","1530","1513.6","1501.6","1613.8","1745","1729.8","1779.4","1918.5","2009","2191.1","2292.5","2415.5","2183.7","2340.5","2431.1","2332.4","2321.8","2180.5","2198.2","2424.4","2426.9","2708.2","2639.4","2518.3","2519.6","2552.9","2678.7","2639.3","2708.1","2760.9","2855.2","2913.1","2964","3078.6","3130.8","3213.3","3353","3452.5","3433.7","3500.9","3240.2","3453.1","3386.6","3581.8","","",
"Marshall Islands","MHL","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle income","MIC","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","1125.71251697659","1186.12186724195","1253.78218933654","1289.52996224538","1282.20210530312","1327.0136894271","1406.22467373214","1404.99243873035","1412.08621506647","1518.26729145504","1567.11631304802","1548.63023902961","1584.2961832522","1641.17880918841","1731.36709394972","1746.47334142379","1770.86009723298","1886.00937272706","1915.15860867397","1961.57469350124","2051.27410109564","2152.69528851759","2236.9573858713","2322.67922052767","2285.88548548831","2317.83002244599","2331.78027177646","2395.18119924375","2451.24800992191","2550.6309256566","2554.4448197004","2444.09303632665","2510.5786481919","2462.66669802991","2510.04423460442","2615.10563522727","2686.86262090023","2724.62590468037","2787.45932811247","2725.82354813395","2849.54274796557","2836.59645366344","2856.85751841272","2996.10663079841","2985.9858021978","3090.07973219417","3116.99777134478","3318.47301521682","3283.36250898808","3335.23578045092","3482.90521246254","3501.54797830286","3619.33545814001","3662.22691280289","","",
"Macedonia, FYR","MKD","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2651.5","2011.5","2695.7","3006.8","2454.7","2748.1","3079.5","2940.6","2565","2287.8","2901.3","2422.3","3596.7","3205","3243.5","2625.2","3536.9","3385.9","3329.6","3502","2839.3","3381.2","3899.8","","",
"Mali","MLI","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","707.5","729.4","644.8","748.6","811.9","787.3","748.2","766.8","872.9","829.6","831.4","687.9","673.4","796.2","880.6","679.1","615.7","1077.5","847.8","726.1","837.9","785","840.4","696.6","1084","1089.8","1033.4","962","939.7","726.4","1055.3","738","762.7","817.8","810.1","1100.6","1064.3","1204.2","1174.1","1006.4","986.2","792.4","979.3","864.1","1089.5","1124.8","1101.2","1397.7","1674.9","1716.1","996.2","1527.4","1566.5","1550.7","","",
"Malta","MLT","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","1360.4","1373.3","1566.5","1462.1","1694.2","1438.5","1490.5","1230.2","1345.5","1374.8","1755.9","1983.8","2018.4","1758.7","2009.2","2470.9","3139.7","2795.3","2809.5","3196.2","3751.8","4125.3","3940.7","3563.6","3625.9","3656.8","3574.1","3303.6","3629.6","3743.1","3136.4","3005.4","2703.7","2607.1","2508.5","3500","3904.8","3790.9","3860.9","4007.5","4000","4780.2","4013.6","4106","4151.1","4032.3","4238.8","4714.3","4789.2","4670.9","4713.1","4689","4726.2","4763.2","","",
"Myanmar","MMR","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","1535","1560.2","1521.2","1623.1","1575.6","1380.2","1545.7","1588.4","1616.1","1611.2","1635.1","1543.3","1680.1","1671","1742.2","1799.4","1845.3","1992.8","2197.4","2600.2","2766.5","2989.1","2874.7","2890.3","2896.7","2863.7","2885.9","2754.6","2747.6","2762.5","2703.3","2750.8","2875.3","2991.6","2817","2898.4","2806","2842.8","2963.7","3101.2","3157.7","3159.3","3287.9","3540.6","3493.7","3610.4","3724","3827.9","3846.9","3859.2","3647.4","3601","3639.9","3714.4","","",
"Middle East & North Africa (excluding high income)","MNA","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","804.158384894838","1102.29907836921","1032.289822347","978.902922111707","1020.4943886453","914.304962778982","998.205566449379","1160.88357054508","1072.91237650718","1014.02046483988","1104.40452311835","1223.05403556146","984.850421488539","1109.5288916105","1146.43345437757","1247.22824007449","1041.34068526833","1192.32725354051","1148.73093779507","1245.86440831841","1137.97806217061","1267.88533628483","1126.71257066021","1173.37456168815","1296.08712309831","1435.42378730375","1303.71808757124","1553.64840154073","1293.5320551025","1471.14816652695","1635.93313198604","1526.82594848642","1558.66438331235","1865.72395462359","1769.83080606109","1981.46106095827","1847.70023907688","1939.42043752208","1887.7370115085","1770.41267279475","2040.23452456204","2275.42650910911","2357.76356012538","2290.07211223404","2135.4914022371","2486.79301480769","2187.90983045973","2160.12604165175","2538.11684886026","2270.71593627546","2244.80181229991","2233.45199131857","2414.21479490553","2282.00659360613","","",
"Montenegro","MNE","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2971.2","2149.4","3334.6","3463.7","3494.1","3649.8","2863.6","3770.5","3451.5","","",
"Mongolia","MNG","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","400","861.6","817.8","898.3","772.8","662.5","816.2","525.7","317.9","681.2","899","497.2","1085.3","752.8","1113.8","841.8","855.3","626.9","566.2","517","635.1","1042.6","1387.5","966.3","1395.6","1380.6","1106.6","1269.1","1248.3","1098.2","970.3","833.4","864.1","735.4","735.2","660.7","757.1","634.1","606.5","771.4","709.9","586.8","791.4","796","478.8","1098","942.5","1382.8","1551.8","1370.1","1485.4","1565.3","1319.8","1650","","",
"Northern Mariana Islands","MNP","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","877.4","858.2","911.1","926.5","935.7","923.5","960.7","948.7","887.2","1000","941.1","979.3","873.8","777.7","571.7","795.8","772.8","710.4","622.8","595.7","591.7","498.4","489","510","531.3","544","398.2","393.3","395.7","476.7","343.4","176.9","564.6","520.3","652.4","821.8","821.3","838.9","985.4","868.1","880.1","696.9","817.9","774.2","528.6","782.4","884.8","762.5","884.3","1028.4","1041.1","629.8","670.2","702.6","","",
"Mauritania","MRT","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","369.8","378.8","374.5","376.1","340.5","369.3","374.9","387.3","399.1","343","206.8","209.9","217","330.2","435.7","558.8","414.3","328.2","308.1","422.3","420.4","451.1","464.3","501.3","638.7","699.1","1010.8","863.2","949.8","869.8","673.6","862.1","849","667.9","772.2","849.5","782.1","894.4","864.2","864.4","639.1","1011.8","851.1","637.5","841.2","661.3","705.8","765.8","713.3","956","1375.4","1035.3","1198","1679","","",
"Mauritius","MUS","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","1512.6","1780.7","1289.5","1000","1644.4","2524.9","1723.9","2409.8","2858.7","2775.6","3592.8","3155.9","3200.5","2757.3","2212","2784","2773.4","2501.9","2545.3","2454.5","2609.1","2541.3","3038.5","4441.7","4740.6","4407.5","3543.6","3845.5","3738.4","4190.8","3723.8","4434.6","4243","3728.8","3853.3","4866.7","5043.5","5180","4902.4","8900","7203.7","7763.2","6555.6","6473.7","7539.7","7793.1","9453.7","5849.8","3815.3","4298.4","3901.8","3389.6","3219.1","3765.1","","",
"Malawi","MWI","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","984.5","1027","876.7","1076.8","856.5","905.2","1381.3","995.3","967.3","888.4","1133.4","1149.8","1104","1133.1","1014.9","1110.2","1298.8","1246.8","1175","1187.4","1121.9","1169.1","1146.2","1180.6","1169","1076.1","1001.8","1156.4","1179.4","991.5","1141","481.6","1488.8","896.4","1309.2","1390.6","1054.4","1322.1","1745.4","1675.5","1175.5","1045.7","1209","1020.6","777.8","1444.7","2467","1598.7","2124.3","1906.9","2094.3","2087.1","2068.8","1590.6","","",
"Malaysia","MYS","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","2097","2058.1","2143.8","1986.5","2144.2","2129","2015.5","2164.2","2318.1","2383","2468.6","2396.1","2632.2","2826.6","2641.2","2697","2611.7","2542.8","2822.8","2835.9","2824.4","2742.9","2579.9","2497.9","2642.4","2619.4","2450.9","2505.6","2601.9","2740.3","2787.4","2953.1","3003","3031.9","3119.2","3200","3023.3","2843.2","2910.3","3039.5","3108.1","3232.1","3347.2","3314.9","3407","3383.6","3540.6","3599.2","3734.7","3659.9","3780.2","3866.7","3948","3866.4","","",
"North America","NAC","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","2203.3029548754","2430.22136601494","2580.22113799681","2378.66919220173","2731.87581875509","2763.27392738539","2781.51338285872","2858.92049783889","3108.65390773549","2960.73118716525","3376.03696159778","3458.56669268126","3293.16235639743","2733.79130506696","3178.52200034954","3266.63966184481","3392.43519756381","3712.93834278752","3934.25121625972","3425.21178983751","3840.14868483","3955.52181465864","3178.86907145609","3842.10773654317","4180.03236803848","4170.48455188667","4111.60653387325","3186.76287738533","3888.92079244938","4231.81349067829","4023.37510649592","4678.83060439069","3896.09665550875","4910.30090581092","4189.33322477711","4614.45142082243","4653.5173863344","5012.4388503715","5123.75726512602","5130.86163033364","5053.05078036361","4846.6094424337","5254.34664774394","6029.07590656054","5744.92968829033","5622.95498493501","5927.8509232469","5929.99822437305","6425.07919692028","6335.36113129751","6188.40295172886","5483.92400894072","6639.36303759993","6867.03273148159","","",
"Namibia","NAM","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","415.8","419.3","420.7","398.2","383.6","366.8","353.4","358.4","352.7","354.1","343.5","346.7","347.4","350.9","355.1","354.3","361.6","366.1","371","376.8","383.3","385.1","399","414.3","321.7","401.6","355.4","395.1","441.6","457.1","547","159","356.1","334.5","205.7","274","521.3","252.9","243.4","374.1","387.2","412.6","327.9","418.3","465.6","619.3","481.3","495.5","364.8","463.6","534.6","549.5","593.8","588.8","","",
"New Caledonia","NCL","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","1314.3","1452.6","1533.3","1976.5","1725","1973.3","1521.1","1660.4","1842.4","2348.6","2315.8","2354.2","2493.5","2611.9","2752.6","2197","2548.8","2354.8","1949.9","1930","2523.1","2438","2021.5","1117.8","2548.5","2069.1","1333.3","2038.8","1237.5","1865.1","2297","3003.7","2400","3036.4","3128.1","3764.6","3704.1","3698.8","3855.8","3760.8","3861.4","3770.6","3964.9","3959.9","3852.6","3826.5","3994.7","3708","3533.9","3769.6","3321.9","4411.7","4011.6","3844.1","","",
"Niger","NER","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","505.2","547.8","560.1","599.3","467.5","496.2","571.3","394","493.7","390.2","424.8","417.6","323.9","406","346.4","423.4","431.3","431.5","447","457.4","415.6","400.3","401.9","257.1","425","418.9","326.5","475.2","352.7","310.3","361.7","298.4","292.5","349.2","291.3","311.4","267.8","388.9","381.4","289.6","401.1","412.4","442","347.3","436.9","451.4","425.6","488","379.8","489.3","377.5","514.2","407.4","447.5","","",
"Nigeria","NGA","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","743","782.8","763.7","717.8","687.1","607.8","693.5","671.1","611","722.9","709.6","654.9","659.2","996.1","967.1","725.2","932.6","916.1","1053.3","1087","1655.5","1632.9","1526","1266.3","1247.9","1156.7","1203","1305.5","1252.9","1147.9","1094.1","1164","1153.1","1132.3","1210.5","1220.4","1182.8","1201.8","1239.3","1171.5","1233.6","1255.2","1308.8","1372.8","1421.7","1507.5","1399.8","1598.4","1531.1","1528","1334.5","1400","1234.9","1591.8","","",
"Nicaragua","NIC","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","939.7","937.7","1031.7","1035.7","1003.7","1050.3","1054.7","1091.7","1063.5","1109.8","1082.7","891.3","1152.9","965.5","1153.7","1030.2","1072","1314.8","1380.4","1572.3","1471.3","1566.2","1712.6","1622.7","1658","1905.7","1665.4","1763.8","1549.1","1524.5","1417.1","1688.1","1787.1","1725.2","1681.3","1689.3","1686.4","1706.5","1634","1687.7","1692.9","1731.9","1860.2","1798.1","1778.7","1902.3","1822.5","1811","2076.7","2086.1","1994.8","1944.2","2150.3","2258.8","","",
"Netherlands","NLD","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","3691.4","4277.4","3986.9","4395.8","3673.4","3513.6","4206.5","3939","3981.2","3768.4","4320.5","3982.5","4640.1","5042.4","4472.6","4779.9","4768.5","5797.9","5402.7","5689.2","5975.9","6740.9","6351.6","7188.9","6174.1","7419.9","6268","6194","6750.6","6990.1","7063.4","7459.2","7998.4","7164.5","7769.2","8292.9","7176.1","7307","7469.8","7905.5","7280.5","7313.9","7956.8","8066.3","7879.7","7854.2","7289.7","8332.3","9032.9","8569.3","7800.8","8545","8630.1","9073.7","","",
"Norway","NOR","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","2791.8","2071.3","2578.1","2595.4","2553.6","2169.2","2729.1","3524.9","2625","3206.9","3226.3","2981.7","3260.2","3777.8","2556.6","2840.7","3566.5","3677.3","3557.6","3644.8","3698.7","3746.8","3335.5","4284.6","3885.9","3251.6","3814","3104.8","3408.9","4399.3","4021.2","2812.3","4003.3","3671.6","3629","4025.7","3879.4","4047.6","3711.5","3931.8","3718.3","3495.2","3940.7","4400.5","3991.7","3674","3854.3","4486.5","3446.1","4002.8","3436.6","3686.3","3374.1","4361.9","","",
"Nepal","NPL","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","1846.6","1842.3","1843.9","1883.2","1867.3","1742","1738.2","1724","1750.9","1782.5","1716.9","1630.1","1772.8","1767.6","1789.6","1709.5","1604.3","1634","1456.9","1687.1","1700.9","1381.5","1745.3","1666.2","1659.1","1524.7","1684.1","1780.4","1886.9","1920.1","1848.2","1726","1858.8","1773.1","1891.3","1957.9","1946.6","1960.2","2003.1","2136.3","2177","2165.6","2200.9","2311.2","2311.6","2273.5","2213.3","2356.2","2369.1","2289.9","2476.5","2714.2","2569.7","2747.9","","",
"Nauru","NRU","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"New Zealand","NZL","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","3125.3","2763.6","2732.6","3325.4","3275.7","3521.3","3708.4","3560.4","3681.8","2974.8","3487.3","3786.8","3935.3","3259.8","3307.7","4003.3","4163","4033.7","3900","3941.4","4426.6","4537.7","4532.1","4804.1","4611.8","4451.8","4453.3","4611.1","4275.8","5034","5296","5443.6","5424.9","5778.1","5207.6","5871.8","5883.5","6278.7","6168.6","6289.8","6504.3","6459.4","6989","7275.9","7533.9","7130.3","7916.4","7379.8","6908.6","7387.1","6951.4","8006.5","8105.4","8026.5","","",
"OECD members","OED","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","2026.89621965255","2201.88655607517","2284.9242555288","2212.29336826981","2384.97979680216","2419.36247604538","2507.76282858419","2566.00518388627","2676.85632338853","2574.01972349357","2932.85248547744","2943.06619990875","2924.44715614683","2739.69556029566","2916.90521766148","2925.53616897883","3026.31852124484","3325.03555362868","3374.76275701495","3159.18811847206","3365.0149279805","3487.26440384651","3077.59845563648","3648.43180700613","3731.09503227631","3730.6184903807","3702.84504095953","3352.9341987344","3674.39103453203","3891.15761020862","3866.95038828756","4049.39371841105","3724.28537489778","4151.07465315768","3849.43630455439","4188.23004332119","4191.32444279777","4390.33821819494","4399.65720271048","4416.07702431067","4381.39353550273","4218.37718113517","4333.65094537137","4927.69202545166","4748.1399397122","4529.79103701768","4721.02967812745","4930.78263308656","5116.19587787381","5016.59819807405","5055.07197891492","4768.22003059483","5398.94539174792","5588.53483231671","","",
"Oman","OMN","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","1115.4","1115.4","1111.1","1107.1","1107.1","1133.3","1145.2","1193.5","1193.5","1218.8","1218.8","1197","1282.1","1282.1","1282.1","1250","1000","913.5","977.4","904.7","1065.2","1754.2","1754.2","1754.2","1037.7","1923.4","1912.8","1952.4","2070.5","2159.7","2114.1","2302.5","2429.4","2568.6","2675.6","2807.7","2907.7","3080.4","3205.6","3294.3","3359.1","3451.4","3488.2","3577.7","3574.1","3361.7","3548.5","3403.6","14886","10399.9","10173.4","9806.6","3557.8","573.3","","",
"Other small states","OSS","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","736.96036320615","855.502475596419","859.64594865519","781.787580642535","887.66520373831","754.367954386237","767.807160351796","732.85637647017","761.876502995791","638.763266963421","825.494161861215","825.995704143231","634.652919673838","946.613782574163","834.815493519108","846.336317604867","923.514571827124","989.088864985043","897.676139511223","860.116603953849","866.040644515136","839.427088719133","813.402127271745","963.989348707414","1009.80893695926","927.00179919024","905.793647335353","926.475321683338","889.055680317145","962.991807617418","925.108405297285","1101.79313506376","1391.00637163835","1007.45826547497","1135.08856488737","1165.84468381329","1144.95119254159","1149.64921788939","1031.66653433933","1115.36643565917","1211.49586469329","1127.52084903844","1148.7491164874","1211.87779943592","1353.98091339345","1209.67846146315","1349.84530321079","1323.60163566203","1317.76077654662","1362.28950955425","1382.03846491158","1485.77230043817","1588.3199095398","1566.2138279492","","",
"Pakistan","PAK","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","856.4","858","877.7","886.5","886.6","840","904.2","1131.6","1192","1229.7","1196.6","1284.1","1325.8","1313.9","1391.4","1460.7","1470.3","1429.2","1540.3","1613.1","1670.2","1637.3","1675.3","1544.9","1601.9","1833.3","1628.2","1702.4","1779.7","1766.4","1805.4","1881.5","1957.7","1839.2","2042.1","2048","2043.4","2195.2","2217.9","2407.9","2230.9","2261.4","2320.6","2430.7","2615.8","2554","2744","2653.7","2790.4","2611","2722","2645.4","2726.8","2750.3","","",
"Panama","PAN","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","951.5","993.9","947.3","954.7","988.9","935.7","989.7","1078.1","1107.6","1186.8","1198.8","992.2","1254.2","1266.4","1318","1014.1","1379.4","1352.8","1408.9","1538.9","1625.6","1448.8","1539.6","1515.1","1623.1","1634.8","1775.7","1738.7","1903.4","1866.7","1882.9","1835.8","1898.7","1969.6","1720.9","1800.4","2085.9","1772","2035.2","2042.5","1831.5","1980.4","1986.7","1694.9","1871.9","2146.2","2191.9","2476.2","2095.3","1979.6","2278.1","2005.9","2233","2660.7","","",
"Peru","PER","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","1487.8","1516","1399.4","1539.2","1551.1","1574.9","1669.1","1522.3","1629.1","1750.7","1750.2","1698.3","1711.9","1743.1","1842.5","1924.7","1952.6","1796.2","1883.4","1818.2","2135","2170","2087.3","2522.8","2328.1","2300","2552.8","2480.8","2523.8","2603.1","2296","2500.1","2695.7","2907.8","2641.4","2858.3","2765.5","2750.4","3109.9","3084.1","3241.3","3372.9","3442.5","3278","3557.9","3520.5","3485.6","3833.3","3919","3897.9","3898.1","4149.6","4101.4","4017.3","","",
"Philippines","PHL","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","996.3","1025.3","1030.2","1035.7","1045.5","1062.8","1113.1","1105.4","1330.7","1350.3","1272.2","1163.9","1186","1224.7","1286.3","1353.8","1488.1","1509.9","1581.3","1606.4","1646.6","1822.6","1659.9","1747.3","1841","1914.7","1847.3","1877.2","1945.4","2099.5","2042.7","2103.3","2212.8","2261.7","2273.9","2308.2","2375.3","2240.7","2464.8","2580.8","2667.8","2730.6","2823.4","2992.3","3049","3180.8","3319.8","3334.3","3228.9","3231.9","3340.6","3492.6","3531.8","3637.4","","",
"Palau","PLW","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Papua New Guinea","PNG","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","2807.3","2597.5","2538.7","2074.2","2475.1","2103.6","2058.8","2003","1668.6","2008.8","2433.3","2150.6","2562","2258","1887.5","1606.1","1268.8","1535.2","2100.3","2364.4","1797.4","1302.2","2023.4","1926","2088","2010.1","1502.1","1823.9","2160.5","2602.7","2396","2669.7","2680","2874","2986.5","3423.9","4085.1","3816","3980.3","4014.7","4200","4054.2","3646.7","3669.9","3780.7","3743.2","3895","3958.4","4181.3","4268.4","4749.4","4140.1","4580.2","4659.5","","",
"Poland","POL","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","1782.4","1600.1","1717.3","1607.3","1900.1","1884.7","1934.3","2121.9","2142.5","1948.4","2351","2404.6","2650.6","2840.9","2487","2685.6","2424.3","2742.6","2202.9","2336.8","2494.3","2615","2726.4","2989.6","2893.5","3039.1","3108.8","2903.7","3218.2","3283.8","3190.8","2399","2753","2566.1","3022.4","2901.2","2854","3071","2959.4","2534.8","3056.4","3240.8","2865.4","3537.6","3233.1","2598.2","3249.5","3217.2","3477.5","3388.9","3434.3","3711.5","3804.4","4268","","",
"Pre-demographic dividend","PRE","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","804.969982495714","818.049036548705","802.568338254833","802.386902570032","775.402450898446","753.208908317038","824.94900564455","825.626263289458","814.417793376329","811.897234362661","815.187469954525","832.562797011131","804.571456307124","910.965022026247","926.716148238314","893.663799674366","902.671013079591","913.149017435148","908.768672001327","910.486636778674","997.092522572477","981.382726071539","954.941367660976","906.811305251499","987.16973672747","968.736252667735","963.255872522286","1012.73047745944","989.904184619395","947.236355247883","948.942099692412","892.968369732088","915.85689060465","897.839744070121","963.210458319546","1001.87161577539","922.525351645721","994.764221917987","1022.21287317832","958.422134629921","1018.60692415049","1043.90183619247","1048.25339378095","1091.8370207029","1060.32411285516","1163.07198451139","1170.32319798083","1190.7853491833","1193.24170970015","1261.68089180815","1153.97109241387","1279.15099576534","1205.86663002625","1305.68694462424","","",
"Puerto Rico","PRI","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","1132.9","1269.8","1297.3","1341.7","1597.5","1476.1","1596.4","2227.9","2128","2637.6","3066.3","3042.2","4098.8","4283.1","4529.3","5464.1","6116.3","6170.3","6823.9","7391.3","9695.4","9671.6","9789.2","7956.5","2872.8","3125.1","2051.5","2358","1238.1","1080","1149.4","1069.8","1732.8","1410.3","1500","1595.7","1708.3","1870.6","1750","1730.8","1760.7","1781","1805","1818.7","1831.8","1851.9","1896.6","1871.9","1877.6","1883.8","1889.1","1906.3","1878.8","1902.1","","",
"Korea, Dem. People’s Rep.","PRK","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","2502.1","2594.1","2746.3","2847.9","2539","2744.8","2542.1","2469.3","2903.4","2890.4","2971.7","2829.6","3091.5","3183.4","3246.7","3393.4","3546.7","3539.8","3673.5","3570.7","3837.4","3355.8","3442.8","3686.7","3713.3","3992.3","3821.2","3871.2","3964.4","3923.4","5622.3","5605.6","6136.1","4737.8","2510.3","1858.5","1994.6","3115.4","2856.4","2375.4","3015.7","3190.8","3250.4","3430.3","3368.5","3544.7","2922.5","3556.4","3365.7","3424.5","3585.8","3921.1","3977.9","4149","","",
"Portugal","PRT","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","784.8","880.6","828.6","814.3","855.7","804.4","1097.1","1136.4","953.4","1038.3","1321.1","1148.5","1158.8","1130.4","1137.5","1082.4","942.9","890.8","982.5","1274.8","1050","1205.6","1078","1491.8","1437.3","1771.5","1804.6","1642","2018","1877.7","2160.5","1779","2033.4","2398.7","1993.8","2498.2","2220.8","3135.3","2829.3","2780.7","2632.3","2905.7","2629.2","2945.5","2027.4","3122.6","3427.7","3590.4","3288.7","3352.5","4086.1","4090.1","4335.8","4415.9","","",
